price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
26000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1175.0,19.130537,72.828494,2.0,2.0,,Ready to Move,Resale,1.0,,,,Flat,"
                    
                    
                    
                       Available for immediate purchase. Currently on lease with 1 month notice. Can continue with the lease if buyer so desire. Full cheque payment only
                    
                ",22127.659574468085
18000000.0,"3/10, jai paras, vrindavan society., Sion East, Mumbai - Central Mumbai, Maharashtra",858.0,19.040233612060547,72.86018371582031,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 858 sq-ft, it is a good location property. Please contact for moreDetails
                    
                ",20979.020979020977
17000000.0,"Ghatkopar, Mumbai, Chirag Nagar, Mumbai - Central Line, Maharashtra",1058.0,19.0901314,72.8961925,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",16068.05293005671
17500000.0,"602., Marol, Mumbai - Western Suburbs, Maharashtra",655.0,19.1173012,72.8840395,2.0,2.0,,Ready to Move,Resale,12.0,Furnished,,,Flat,"
",26717.557251908398
11000000.0,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1050.0,19.17792572,72.86920936,2.0,2.0,,Ready to Move,Resale,1.0,,1.0,Opp Swapnlok Tower,Flat,"
                    
                    
                    
                       Available Residential Property For Sale.
                    
                ",10476.190476190477
19500000.0,"goregaon jawahar Nagar, Goregaon West, Mumbai - North Mumbai, Maharashtra",950.0,19.155756,72.846862,2.0,2.0,,Ready to Move,Resale,1.0,,2.0,Dusshera Maidan,Flat,"
                    
                    
                    
                       Prem Prakash apartment, Dusshera maidan road near santu building, Ulhasnagar 3
                    
                ",20526.315789473683
33000000.0,"Goregaon Mulund Link Road, B 129 Laxmi Heights, Near Fortis Hospital Opp Registration Office, Mulund West, Mumbai, Maharashtra, Mulund West, Mumbai - Central Line, Maharashtra",1600.0,19.1595755,72.9465747,3.0,2.0,,Ready to Move,Resale,2.0,,3.0,link road,Flat,"
                    
                    
                    
                       3 bhk sale in wadawa atmosphere at mulund west with all modern amenties in society
                    
                ",20625.0
35000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1240.0,19.0047958110499,72.8413655976486,2.0,2.0,1.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area 1240 sq-ft, it is good location. Please contact for more details.
                    
                ",28225.8064516129
12500000.0,"Vikhroli East, Mumbai - Central Line, Maharashtra",527.0,19.104651,72.931782,2.0,2.0,,,Resale,,Unfurnished,,,Flat,"
",23719.165085388995
22500000.0,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",673.0,19.14724,72.84012,3.0,3.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",33432.39227340267
7500000.0,"Dombivli midc, Thane-Kalyan-Dombivli, Mumbai, Maharashtra",910.0,19.230865478515625,73.07137298583984,2.0,2.0,1.0,Ready to Move,Resale,,Unfurnished,,"Dombivli gymkhana , kalyan shilphata road , dombivli station",Flat,"
                    
                    
                    
                       2 bhk fully furnished and modular kitchen property
                    
                ",8241.758241758242
9200000.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",890.0,19.280212,72.884079,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       it is one of the premium project in Vinay nagar
                    
                ",10337.078651685393
23000000.0,"Bhandup West, Mumbai - Central Line, Maharashtra",1139.0,19.149900436401367,72.93113708496094,3.0,3.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1139 sq-ft, it is a good location property. Please contact for moreDetails
                    
                ",20193.15188762072
340000000.0,"Lower Parel, Mumbai - South Mumbai, Maharashtra",6600.0,18.9953333,72.8300383,5.0,4.0,3.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",51515.15151515151
6000000.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",855.0,19.39954,72.8604165,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",7017.543859649123
6800000.0,"1/8, joshi chawl, tagorenagar, group no 5/A, vikhroli east, Tagore Nagar, Mumbai - Central Line, Maharashtra",2000.0,19.11623,72.93205,4.0,4.0,2.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",3400.0
7500000.0,"B-9., Thane-Kalyan-Dombivli, Mumbai, Maharashtra",900.0,19.2308654,73.0713733,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,0.0,"Close to jogging tracks,super spl hospitals, banks and schools, market.",Flat,"
                    
                    
                    
                       North east windows, garden jogging track facing, cctv in common areas, 4 wheeler and 2 wheeler parking, 24hrs water , piped gas and electricity.
                    
                ",8333.333333333334
26500000.0,"602 Krishna ., Mathuradas Colony, Mumbai - Western Suburbs, Maharashtra",1050.0,19.07725,72.86025,2.0,2.0,1.0,Ready to Move,Resale,,Furnished,,,Flat,"
",25238.095238095237
23500000.0,"Jogeshwari Oshiwara, Oshiwara, Mumbai - Western Suburbs, Maharashtra",1970.0,19.149089,72.836862,3.0,3.0,,,Resale,,Semi-Furnished,,Oshiwara,Flat,"
                    
                    
                    
                       Location Conmectivity
                    
                ",11928.934010152285
33000000.0,"Mahim West, Mumbai - Central Mumbai, Maharashtra",1000.0,19.039152145385742,72.84046936035156,2.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,,Flat,"


                                 The Unit consists of 2 furnished bathroom and also has 2 spacious balconies. This is a 2 bed room apartment present in Mahim West. It measures 1000 Sq-ft of covered area. The Value of the Unit is fixed at 3. 30 Cr. It lies on second level of the 3 floors in all and is well ventilated.
                            
more

",33000.0
28000000.0,"Sewri, Mumbai - Harbour Line, Maharashtra",1150.0,19.0035179,72.8526917,2.0,2.0,5.0,Ready to Move,Resale,,,,,Individual House,"
",24347.82608695652
17000000.0,"Salsette Parsi Colony, Andheri East, Mumbai, Maharashtra, Andheri East, Mumbai - Western Suburbs, Maharashtra",930.0,19.1154908,72.8726952,3.0,2.0,,Ready to Move,Resale,1.0,Semi-Furnished,,,Flat,"
                    
                    
                    
                       2 toilets available in the apartment
                    
                ",18279.56989247312
15000000.0,"Flat no. 13, Jagdusha Nagar, Mumbai - Central Line, Maharashtra",1100.0,19.0874312,72.8950918,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",13636.363636363636
15000000.0,"Span Excellency, Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",1300.0,19.2927235,72.8460979,2.0,2.0,4.0,Ready to Move,New Property,1.0,,2.0,Maxus Mall,Flat,"


                                2bhk with huge terrace. Total useable area of 1140 sqft.  1. Master Bedroom   bathroom along with terrace. 2. 2nd Bedroom   bathroom along with big balcony. 3. Living  Hall room  4. Dining area. 5. Fully furnished Kitchen with connections. 6. Laundry room. 7. Terrace accessible from all rooms. 8. 1 Car parking wt 2 bike parking. 9. Gated Society with high security levels. 10. Childrens play area. Ideally best for families. Gujarati  Jain majority area.  Everyone is welcome thou. 1  5 min walk from D’mart, Maxus Mall, Domino’s, Mac d, Gym, Jain Temple. Ready to Move in. Ad posted by Owner.
                            
more

",11538.461538461539
7500000.0,"Shiv mandir road, Shiv Basav nagar, kapila apt, d-1, flat No-11, Ambarnath East, Ambernath, Mumbai, Maharashtra",980.0,19.18251609802246,73.1926040649414,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",7653.061224489796
40000000.0,"Sundernagar, Kalina, Mumbai - Western Suburbs, Maharashtra",1350.0,19.0753764,72.8663173,3.0,3.0,4.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",29629.62962962963
4000000.0,"achole road, nallasopara east, Vasai, Mumbai - Mira Road and Beyond, Maharashtra",790.0,19.3785922,72.8275321,2.0,2.0,4.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",5063.291139240507
12500000.0,"Gaondevi Road, Behind Bhandup Police Station, Bhandup West, Bhandup West, Mumbai - Central Line, Maharashtra",975.0,19.149901,72.931134,2.0,2.0,2.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 975 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",12820.51282051282
12500000.0,"Shiv vallabh road., Rawalpada, Mumbai - North Mumbai, Maharashtra",960.0,19.2428633,72.8691924,2.0,2.0,1.0,Ready to Move,Resale,2.0,,,Near satguru hospital.,Flat,"
                    
                    
                    
                       Flat for sale 2BHKAt a natural sirrounding area...
                    
                ",13020.833333333334
16500000.0,"B-704., Film City Road, Mumbai - North Mumbai, Maharashtra",900.0,19.16732,72.87681,2.0,2.0,,Ready to Move,Resale,10.0,,1.0,,Flat,"
                    
                    
                    
                       Near Ryan International School
                    
                ",18333.333333333332
35000000.0,"Sunita A 9, 3rd Floor, Near Parsi General Hospital, Pedder Rd, Cumballa Hill, Mumbai - South Mumbai, Maharashtra",600.0,18.970535,72.805632,3.0,2.0,,Ready to Move,Resale,1.0,Semi-Furnished,,Parsi general hospital,Flat,"
",58333.333333333336
26000000.0,"Veera Desai Road, Mumbai, Maharashtra",1150.0,19.1327295,72.83527,3.0,3.0,,Ready to Move,Resale,1.0,,,,Flat,"
",22608.695652173912
15100000.0,"602., Kandivali West, Mumbai - North Mumbai, Maharashtra",1000.0,19.2099437,72.8308692,2.0,2.0,,,Resale,,Unfurnished,1.0,Dahanukar wadi bus-stop,Flat,"


                                Property is located at dahanukar wadi,kandivali west way to mahavir nagar.No obstacles for view of flats very nice view.Well connected to all daily utilities.Near by metro in just 5 seconds.Future of property is u can get very good fatty rent.Ventilation is so good no need of fan.Daily needs like kirana shop,busstop, hospitals,medicals,schools are on down stairs.Much more to describe but..
                            
more

",15100.0
4900000.0,"Vasai East Evershin  city, madhuban township, Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",965.0,19.3833242,72.8308602,2.0,2.0,3.0,Ready to Move,Resale,,,,Vasai East,Individual House,"
                    
                    
                    
                       good society main location , vvmc water, with oc, full furnished flat good flat
                    
                ",5077.720207253886
17000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",950.0,19.1608213928017,72.834409532651,2.0,2.0,1.0,Ready to Move,New Property,,,,Vibgyor High School,Flat,"
",17894.736842105263
